GEDIV,GTMETSTA,GTCBSASZ,PESEX,PRTAGE,PEEDUCA,PUWK,PTS16E
3,1,3,2,36,46,1,100
3,1,3,2,34,44,1,40
3,1,6,2,51,43,1,250
3,1,6,2,78,44,3,150
3,1,6,2,37,44,2,75
3,1,6,2,36,44,1,150
3,1,6,1,77,39,2,100
3,1,6,2,65,44,1,100
3,1,6,1,80,41,3,2
4,1,6,2,73,40,3,6
4,1,6,2,32,43,2,15
4,1,6,2,55,44,1,72
4,1,6,1,59,39,1,72
4,1,6,1,74,39,1,20
4,1,6,2,70,39,3,20
4,1,6,2,70,40,3,24
4,2,0,2,45,43,1,10
4,1,6,1,63,41,3,8
4,1,6,2,62,44,1,500
4,1,6,2,45,43,1,30
4,1,6,2,49,43,1,5
4,1,6,2,57,43,1,4
4,1,6,1,74,44,3,200
4,1,6,2,64,44,1,355
4,1,6,2,75,40,1,8
4,1,6,2,57,41,1,192
4,1,6,2,59,39,1,4
4,1,6,1,69,42,3,6
4,1,6,2,76,41,2,20
4,1,6,2,66,44,3,36
4,1,6,1,80,44,2,20
4,2,0,1,72,43,3,6
4,2,0,2,58,42,1,24
4,2,0,1,52,39,1,24
4,2,0,1,41,40,1,1
4,2,0,2,38,43,2,30
4,2,0,1,46,43,1,500
4,2,0,1,27,39,1,50
4,2,0,2,36,39,1,50
4,1,0,1,52,41,1,135
4,1,6,1,27,39,1,260
4,1,6,1,30,44,1,48
4,1,6,2,44,43,1,4
4,2,0,2,62,39,1,12
4,2,0,1,62,39,1,20
4,1,0,2,37,41,1,5
4,1,0,1,40,43,1,120
4,1,0,2,41,42,1,40
4,2,0,2,59,46,1,260
4,1,6,1,51,41,1,48
4,1,6,2,51,39,1,72
4,1,6,2,67,41,2,500
4,1,0,2,80,43,3,1
4,1,5,2,58,43,2,80
4,1,5,1,18,39,2,40
4,1,5,2,80,44,1,60
4,1,5,1,43,43,1,40
4,1,0,1,72,40,3,60
4,1,0,2,67,46,1,300
4,1,0,2,65,39,3,90
4,1,0,2,56,43,1,50
4,1,0,2,46,44,1,80
4,1,0,1,45,44,1,20
4,2,0,2,69,44,3,30
4,2,0,1,73,39,3,20
4,2,0,1,53,43,1,5
4,2,0,2,54,43,2,24
4,1,3,2,25,43,1,12
4,1,3,1,26,43,2,12
4,1,5,1,39,43,1,16
4,1,5,2,38,44,2,50
4,1,5,1,85,44,3,4
4,1,5,1,28,39,2,70
4,1,5,1,58,44,1,10
4,1,5,2,40,46,1,10
4,1,5,2,63,45,1,100
4,1,5,1,64,43,1,50
4,1,5,2,67,43,1,40
4,1,5,1,68,44,1,100
4,1,5,2,20,39,1,100
4,1,5,2,71,42,1,200
4,1,5,2,31,39,1,125
4,1,5,1,35,42,1,125
4,1,6,2,35,42,2,15
4,2,0,2,77,39,3,200
4,2,0,2,80,39,2,2
4,2,0,2,85,39,2,120
4,2,0,2,74,39,1,13
4,2,0,1,70,39,3,10
4,2,0,2,74,40,3,500
4,2,0,2,50,37,2,100
4,2,0,1,80,39,3,10
4,2,0,2,43,39,1,12
4,2,0,2,22,34,2,120
4,2,0,1,23,34,1,120
4,1,5,2,31,43,1,144
4,1,5,1,33,39,1,150
4,2,0,2,35,39,1,50
4,1,6,2,56,39,1,5
4,1,6,2,35,43,1,6
4,1,6,2,45,43,2,27
4,1,6,1,30,43,1,12
4,1,6,1,23,44,2,20
4,1,6,2,62,44,3,4
4,1,6,1,72,44,3,15
4,1,6,2,30,43,1,35
4,1,6,2,46,43,2,24
4,1,6,2,80,44,2,360
4,2,0,2,47,38,1,180
4,1,6,1,38,45,1,12
8,2,0,2,37,46,1,30
8,2,0,1,31,39,1,240
8,2,0,2,35,39,2,200
8,2,0,1,60,43,1,100
8,2,0,2,44,43,1,50
8,2,0,1,45,46,1,50
8,2,0,2,45,44,1,30
8,2,0,1,36,44,1,10
8,2,0,1,77,46,1,5
8,2,0,2,75,44,1,60
8,2,0,2,64,39,1,210
8,2,0,1,40,41,1,50
8,2,0,2,40,43,1,260
8,2,0,2,71,39,1,10
8,2,0,1,70,40,1,4
8,2,0,2,29,39,1,48
8,2,0,2,68,40,2,50
8,2,0,1,68,39,1,50
8,2,0,1,62,40,1,48
8,2,0,2,58,40,1,48
8,1,0,1,25,43,2,15
8,1,0,1,75,39,1,20
8,2,0,1,66,40,3,90
8,2,0,2,52,40,1,50
8,2,0,1,48,42,1,20
8,2,0,1,37,40,1,4
8,2,0,2,36,40,1,4
8,2,0,2,61,43,3,48
4,2,0,2,51,44,1,100
4,2,0,1,50,42,1,40
4,2,0,2,57,41,1,24
4,2,0,2,67,40,3,88
4,1,4,2,40,45,1,60
4,1,4,1,40,45,1,120
4,1,4,2,42,43,2,5
4,1,4,2,32,43,1,3
4,1,4,2,38,41,1,5
4,1,4,1,78,39,3,80
4,1,4,1,37,39,1,90
4,1,4,1,78,43,3,120
4,1,4,2,78,43,3,500
4,1,0,1,53,40,1,2
4,1,0,1,55,39,1,72
4,1,0,1,72,41,3,1
4,1,4,1,77,44,3,30
8,2,0,2,37,40,2,40
8,2,0,2,78,40,1,60
8,1,5,1,25,43,2,30
8,1,5,1,63,40,1,28
8,1,5,1,76,39,3,200
8,1,5,2,71,43,3,40
8,1,5,1,63,45,3,40
8,2,0,1,65,40,1,200
8,1,0,2,66,42,1,250
8,1,4,2,75,40,3,24
8,1,4,2,76,40,3,52
8,1,4,1,62,43,2,20
8,1,4,2,66,44,1,52
8,1,4,1,55,44,1,120
8,1,4,2,53,42,1,120
8,1,4,2,65,44,3,5
8,1,4,1,64,43,3,5
8,1,4,2,36,43,1,13
8,1,4,2,53,39,2,288
8,1,4,2,52,40,1,50
8,1,4,2,33,44,1,15
8,1,4,1,35,44,1,10
8,2,0,2,66,43,3,10
8,2,0,1,67,43,3,12
8,2,0,1,45,44,1,5
8,2,0,2,76,44,3,40
8,2,0,2,60,39,1,30
8,2,0,2,64,39,3,500
8,1,4,2,62,40,3,24
8,1,2,2,72,42,3,15
8,1,2,1,77,43,2,208
8,1,2,1,71,43,3,8
8,1,4,1,75,39,3,162
8,1,4,2,75,43,3,150
4,1,0,2,55,44,2,120
4,1,0,1,57,44,2,120
4,1,0,1,71,43,3,300
4,1,0,2,70,39,3,300
4,1,2,2,75,41,3,12
4,1,2,1,80,43,3,6
4,1,2,2,42,39,1,200
4,1,2,1,37,41,1,70
4,1,2,1,33,43,1,10
4,1,2,2,31,39,1,8
4,2,0,1,69,39,1,200
4,1,0,2,61,43,3,100
4,2,0,1,75,39,3,24
4,2,0,2,54,43,2,20
4,2,0,1,75,40,3,4
4,2,0,2,73,42,3,5
4,2,0,2,85,39,3,30
4,2,0,1,62,41,1,25
4,2,0,2,73,39,3,100
4,2,0,1,28,41,1,16
4,2,0,2,59,43,1,10
4,2,0,2,74,42,3,30
4,2,0,2,74,39,1,10
4,2,0,1,29,39,1,3
4,2,0,2,57,40,1,3
4,2,0,1,73,40,3,40
4,2,0,1,30,43,1,24
4,2,0,2,31,41,2,36
7,1,5,1,50,43,1,25
7,1,5,2,43,46,1,1
7,1,5,1,20,41,1,7
7,1,5,2,63,39,3,4
7,1,5,1,65,37,1,4
7,1,5,2,31,43,1,3
7,1,4,1,48,40,1,20
9,1,0,2,65,39,1,200
9,1,5,1,75,41,1,30
9,1,5,1,80,39,3,40
9,1,5,2,80,39,3,40
9,1,5,2,69,39,3,260
9,1,2,2,80,40,2,208
9,2,0,2,72,42,3,200
9,2,0,1,78,43,3,25
9,1,2,2,72,40,3,32
9,1,2,2,79,43,3,2
9,1,2,2,60,43,2,40
9,1,2,1,60,43,1,30
9,1,3,1,44,43,1,22
9,1,3,1,24,41,1,10
9,1,3,2,40,43,1,30
9,1,3,2,39,43,1,120
9,1,0,2,67,40,1,8
9,1,3,1,64,43,1,30
9,1,5,1,71,45,1,50
9,1,5,1,27,44,1,6
9,1,5,1,25,43,1,150
9,1,5,2,30,44,1,120
9,1,5,1,36,43,1,5
9,1,5,2,52,44,1,40
9,1,5,2,76,43,2,200
9,1,5,2,62,44,3,8
9,1,5,1,44,43,1,40
9,1,5,1,30,43,1,20
9,1,5,2,29,43,2,24
9,1,5,2,33,39,1,8
9,1,5,2,85,41,3,25
9,1,5,2,80,43,3,200
4,2,0,1,41,41,1,20
4,2,0,1,56,40,2,30
4,2,0,2,35,43,1,40
4,2,0,2,31,43,1,15
4,2,0,2,57,43,1,60
4,2,0,2,71,43,3,36
4,2,0,2,50,41,1,30
4,2,0,1,62,46,1,30
4,2,0,2,85,40,3,5
4,2,0,1,85,40,3,500
4,2,0,2,85,43,3,80
4,1,2,1,68,40,3,40
4,1,2,2,69,40,3,100
4,1,2,2,62,39,1,25
4,1,2,2,26,39,1,25
4,1,2,2,34,42,1,121
4,1,2,1,39,42,1,6
4,1,2,2,63,42,1,3
4,1,2,2,30,43,1,30
4,1,2,2,49,44,1,96
4,1,0,1,61,41,3,40
4,1,0,1,66,41,1,10
4,1,2,1,80,40,3,500
4,1,2,2,80,40,3,500
4,1,2,1,85,40,3,10
4,1,0,2,59,43,1,24
4,1,0,2,50,43,1,12
4,1,0,1,50,40,1,13
7,1,3,1,66,40,3,8
7,1,5,2,41,43,2,12
7,1,5,1,78,43,3,12
7,1,5,2,74,40,3,3
7,1,5,1,29,41,1,24
7,1,5,1,49,43,1,100
7,1,2,2,67,44,3,30
7,1,2,2,21,39,1,150
7,1,2,2,27,43,1,200
7,2,0,1,60,39,1,50
7,1,7,1,30,40,1,30
7,1,7,2,49,43,1,120
7,1,7,2,52,42,1,12
7,1,7,2,56,39,1,8
7,1,7,1,59,40,1,8
7,1,7,1,30,44,1,40
7,1,7,2,31,43,1,14
7,1,7,2,51,43,1,144
7,1,7,2,49,43,1,45
7,1,7,2,54,42,1,40
7,1,7,2,72,40,1,200
7,1,4,2,22,43,1,120
7,1,4,2,54,41,1,8
7,1,4,1,31,39,1,1
7,2,0,1,65,44,2,8
7,2,0,2,64,42,1,8
7,2,0,1,44,43,1,20
7,2,0,2,41,42,2,12
7,1,7,2,69,40,3,260
7,1,7,1,45,44,1,8
7,1,7,1,18,39,1,6
7,1,7,2,68,43,2,24
7,1,2,2,44,43,1,7
7,1,2,2,60,40,1,25
7,1,2,1,75,42,3,20
7,1,2,2,48,40,1,5
7,1,2,1,48,43,1,5
7,1,5,2,46,41,1,260
7,1,5,2,75,42,3,136
7,1,5,1,66,40,1,136
7,1,7,2,62,43,3,100
7,1,7,2,24,35,1,5
7,1,7,2,80,43,2,8
7,1,7,1,32,43,1,3
7,1,7,2,37,43,1,3
7,1,7,1,60,44,1,16
7,1,7,2,56,44,1,24
7,1,7,2,58,44,1,2
7,1,7,1,69,43,1,60
7,1,7,2,32,40,1,40
7,1,7,1,53,43,1,24
7,1,7,2,31,36,2,20
7,1,7,1,36,39,1,20
7,1,5,1,39,42,1,12
7,1,7,2,66,43,3,9
7,1,7,1,66,42,3,200
7,1,3,1,73,43,3,250
7,1,3,2,74,40,3,250
7,1,3,2,28,40,1,2
7,1,5,2,57,44,1,15
7,1,7,2,31,42,1,2
7,1,7,1,32,43,1,48
7,1,7,2,28,42,1,48
7,1,3,1,72,44,3,200
7,1,7,1,69,44,3,100
7,1,7,2,68,43,3,100
7,1,7,2,55,41,1,200
7,1,7,1,20,39,1,100
7,1,7,2,49,43,2,5
7,1,7,1,60,44,3,4
7,1,7,1,75,40,3,200
7,1,7,2,72,39,3,1
7,1,5,2,70,44,3,12
7,1,5,2,78,44,3,500
7,1,5,1,79,44,3,500
7,1,5,1,51,43,1,80
7,1,5,2,74,44,3,1
7,1,5,1,29,44,1,5
7,1,5,2,27,44,1,5
7,1,5,2,80,41,3,45
7,1,2,1,68,36,3,5
7,1,2,2,74,39,3,10
7,1,2,1,74,38,3,30
7,1,2,1,80,46,1,20
7,1,2,2,43,39,2,60
7,1,2,2,24,40,2,30
7,1,5,1,45,45,1,8
7,1,5,2,38,43,1,15
7,1,5,2,52,41,1,160
7,1,5,2,80,43,3,300
7,1,5,2,50,43,1,240
7,1,5,2,29,40,1,8
7,1,5,2,70,39,3,12
7,2,0,2,35,41,1,2
7,2,0,1,32,40,1,20
8,1,4,1,30,43,1,15
8,1,4,2,43,40,1,20
8,1,4,1,43,39,1,40
8,1,4,2,64,40,3,500
8,1,4,1,68,44,1,200
8,1,4,2,62,40,1,120
8,1,4,1,62,43,1,60
8,1,4,1,26,44,1,100
8,1,4,2,35,44,1,10
8,1,4,1,34,43,1,120
8,1,4,2,34,43,1,100
8,1,4,2,30,40,1,52
8,1,4,1,32,40,1,52
8,1,4,2,22,37,1,20
8,1,5,2,35,45,1,5
8,1,5,2,55,43,1,50
8,1,5,1,58,43,1,6
8,1,5,2,37,44,1,24
8,1,5,1,37,40,2,48
8,1,5,1,74,44,1,10
8,1,5,1,63,40,3,500
8,1,5,2,52,44,1,100
8,1,5,1,57,44,1,300
8,1,5,1,77,40,3,120
8,1,5,1,51,44,1,120
8,1,5,1,61,39,1,24
8,1,5,2,51,40,1,8
8,1,5,1,65,40,1,25
8,1,5,1,60,40,1,4
8,1,5,1,47,44,1,30
8,1,5,2,37,43,1,5
8,1,5,2,42,39,1,6
8,1,5,2,31,40,1,4
8,1,5,1,35,37,1,3
8,1,4,2,78,40,2,6
8,1,4,1,61,43,1,20
8,1,4,2,56,40,1,20
8,1,4,1,35,40,1,12
8,1,4,2,40,42,1,10
8,1,4,2,72,40,3,30
8,1,4,2,70,40,3,10
8,1,4,1,29,43,1,24
8,1,4,2,35,39,2,60
8,1,4,1,38,43,1,80
8,1,4,2,22,40,1,50
8,1,4,2,21,40,1,200
8,1,4,2,22,40,1,100
8,1,2,2,26,43,1,20
8,1,2,1,65,40,3,10
8,1,2,1,28,43,1,150
8,1,2,1,68,44,1,240
8,1,4,2,40,43,2,100
8,1,4,1,43,43,2,100
8,1,4,2,74,43,3,200
9,1,5,2,42,44,1,12
9,1,5,1,52,40,1,24
9,1,5,2,32,43,1,10
9,1,5,1,35,39,1,80
9,1,5,2,38,42,2,104
9,1,5,1,39,43,1,75
9,1,0,2,80,40,3,20
9,1,0,1,75,40,2,50
9,2,0,2,63,36,3,5
9,1,3,1,44,38,1,35
9,1,3,2,18,40,2,20
9,2,0,2,28,43,1,10
9,2,0,2,70,40,3,360
9,1,6,1,48,44,1,24
9,1,6,2,76,44,3,20
9,1,6,1,80,46,3,100
9,1,6,1,36,44,1,12
9,1,6,2,36,45,1,72
9,1,6,1,43,46,2,10
9,1,6,1,68,43,3,12
9,1,6,1,42,44,1,12
9,1,6,1,49,43,1,8
9,1,6,2,50,40,2,8
9,1,6,2,44,46,2,48
9,1,6,1,68,41,3,108
9,1,6,1,75,42,2,25
9,1,6,1,60,44,3,300
9,1,6,2,62,44,3,500
9,1,6,2,32,44,1,10
9,1,6,2,41,44,1,30
9,1,6,1,44,45,1,150
9,1,6,2,42,43,2,20
9,1,6,2,61,44,3,500
9,1,6,2,56,44,1,24
9,1,6,1,56,43,1,16
9,1,6,2,38,43,1,416
9,1,6,1,38,43,1,312
9,2,0,1,64,41,3,48
9,1,6,1,69,40,3,280
9,1,2,2,64,44,1,12
9,1,2,1,68,40,3,150
9,1,2,2,44,39,1,240
9,1,6,1,27,39,1,100
9,1,6,2,49,42,1,10
9,1,6,1,63,44,1,100
9,1,6,2,49,41,1,24
9,1,4,1,59,40,1,4
9,1,4,1,77,43,3,144
9,1,4,2,25,41,1,8
9,1,0,2,62,41,1,5
3,1,3,2,67,39,3,4
3,1,2,1,35,43,1,40
3,2,0,2,56,39,1,5
3,1,4,2,76,43,3,25
3,2,0,2,60,43,1,15
3,2,0,1,30,41,1,200
3,2,0,2,30,43,2,20
3,2,0,2,41,43,1,7
3,2,0,2,74,39,3,10
3,2,0,2,71,43,1,60
3,2,0,1,66,41,3,10
3,2,0,2,60,43,1,30
3,2,0,1,60,43,3,5
3,2,0,1,47,44,1,20
3,1,7,2,45,39,2,36
3,1,5,2,62,43,1,25
3,1,5,1,50,40,1,48
3,1,5,2,54,43,1,25
3,1,5,2,42,44,1,24
3,1,2,2,48,40,2,500
3,1,2,1,33,43,1,15
3,1,2,2,85,43,3,50
3,1,6,2,24,44,2,60
3,1,6,1,27,44,1,20
3,1,6,2,27,44,1,20
3,2,0,1,57,40,1,40
3,2,0,1,62,43,1,104
3,2,0,1,30,42,1,14
3,1,5,2,63,39,3,60
3,1,5,2,66,40,3,50
3,1,5,1,68,40,3,50
3,1,5,1,42,45,1,25
3,1,5,2,43,45,1,25
3,1,5,1,48,39,1,20
3,1,5,2,74,44,3,20
3,1,5,1,76,45,3,20
3,1,5,1,66,40,2,100
3,2,0,2,66,39,3,12
3,2,0,2,64,39,1,4
3,2,0,2,72,43,3,5
8,2,0,1,39,43,1,60
8,2,0,2,64,40,1,4
8,2,0,1,78,39,2,1
8,2,0,1,85,39,2,2
8,2,0,2,85,40,3,1
8,2,0,1,62,43,1,60
8,2,0,2,58,41,1,100
8,1,0,2,80,39,3,15
8,1,0,2,27,43,1,35
8,2,0,1,32,40,2,15
8,2,0,2,29,43,1,15
8,2,0,1,34,41,2,60
8,2,0,1,64,41,3,20
8,2,0,2,56,40,2,20
8,2,0,2,39,39,2,30
8,2,0,2,36,39,2,1
8,2,0,2,74,40,3,500
8,2,0,1,64,40,3,500
8,2,0,2,64,39,3,500
8,2,0,2,67,41,3,30
9,1,0,1,48,43,1,100
9,1,0,1,60,40,1,12
9,1,0,2,26,39,1,23
9,1,0,2,37,42,2,8
9,2,0,1,35,39,1,5
8,1,6,1,63,39,3,40
8,1,6,1,79,44,3,24
8,1,6,2,39,43,2,10
8,1,6,2,50,44,1,8
7,1,3,1,42,46,1,4
7,1,4,2,32,40,1,96
7,1,4,1,32,40,1,96
7,2,0,2,67,40,3,365
7,1,2,2,80,40,1,2
7,2,0,2,58,43,1,60
7,2,0,1,21,40,1,312
7,2,0,1,55,35,1,10
7,1,4,1,52,41,1,24
9,1,4,1,48,46,1,500
9,1,4,2,69,40,1,12
9,1,4,2,62,43,1,40
9,1,4,1,65,39,3,100
9,1,4,1,27,43,1,2
9,1,4,2,75,39,2,10
8,1,4,1,70,43,3,300
8,1,4,1,44,43,1,100
8,1,4,1,63,46,1,40
8,1,4,2,56,46,1,60
8,1,4,2,73,42,3,36
8,2,0,1,64,40,3,144
8,1,2,1,51,40,1,16
8,1,2,2,53,43,1,16
8,2,0,1,62,42,1,36
3,1,5,1,44,43,1,2
3,1,5,2,44,43,1,25
3,2,0,1,35,39,1,6
3,1,3,2,66,43,3,6
4,2,0,2,38,43,1,100
4,2,0,2,63,40,1,2
4,2,0,1,65,39,3,2
4,2,0,2,73,40,3,12
4,1,4,2,45,42,1,70
4,1,4,1,53,40,1,150
4,1,4,1,59,43,1,60
4,1,4,2,59,43,1,4
4,1,4,1,39,43,1,3
4,1,4,2,73,44,3,36
4,1,0,1,26,44,1,3
4,1,4,1,66,40,2,130
4,1,2,2,56,44,3,120
4,1,5,2,73,43,2,240
4,1,5,1,78,44,3,100
8,2,0,2,70,43,3,50
8,2,0,2,41,44,2,500
8,2,0,2,69,43,3,100
8,2,0,2,34,43,1,260
8,2,0,2,75,39,3,16
8,2,0,1,72,45,1,4
8,2,0,1,79,40,1,10
8,2,0,2,57,43,1,208
8,2,0,1,59,41,3,364
8,2,0,2,67,45,2,20
8,2,0,1,70,43,3,15
8,2,0,2,33,40,2,10
8,1,0,1,68,43,3,150
8,1,0,1,42,44,1,25
8,2,0,1,59,43,1,40
8,2,0,1,73,44,3,4
8,2,0,2,66,44,3,1
8,1,2,1,51,43,2,18
4,2,0,2,69,43,2,100
4,2,0,2,79,43,3,30
4,2,0,2,64,43,3,20
4,1,4,1,57,40,1,400
4,1,4,2,57,39,1,120
4,1,4,1,33,43,1,12
4,1,4,2,23,40,1,30
4,1,4,1,54,40,1,24
4,1,4,2,40,42,1,40
4,1,4,2,26,43,1,5
4,1,4,2,44,41,1,16
8,1,5,2,59,40,1,50
8,1,0,1,42,39,1,20
8,1,4,1,67,39,2,96
8,1,4,2,65,43,3,50
8,1,4,2,36,42,1,2
8,1,4,1,46,44,1,50
8,1,4,1,60,43,1,10
8,1,4,2,41,44,1,30
8,2,0,1,72,43,3,25
8,2,0,2,72,40,3,25
8,2,0,2,39,43,2,20
8,2,0,1,41,40,1,10
8,2,0,2,33,40,2,40
8,2,0,1,36,44,1,30
4,1,0,2,85,39,3,1
4,1,0,1,80,40,3,100
4,2,0,1,67,41,3,40
4,2,0,2,66,40,3,40
4,2,0,2,49,42,1,20
4,2,0,2,73,43,1,20
4,2,0,1,62,42,1,120
4,2,0,2,75,40,1,40
4,2,0,2,85,40,3,38
7,1,5,1,49,39,1,10
7,1,5,2,57,40,1,20
7,1,5,2,19,38,1,10
7,1,5,2,49,43,1,5
7,1,5,1,71,40,2,10
7,1,4,2,58,39,2,12
7,1,4,1,72,41,3,48
9,1,5,1,57,40,1,4
9,1,3,2,68,43,3,250
9,1,3,2,55,40,2,200
9,1,3,1,42,40,2,200
9,2,0,1,51,40,1,480
9,2,0,2,50,41,1,120
9,1,3,2,63,40,1,6
9,1,3,2,29,40,2,18
9,1,5,2,52,39,1,8
9,1,5,2,37,43,1,72
9,1,5,1,41,43,1,7
9,1,5,2,73,40,2,16
9,1,5,2,41,44,1,200
9,1,5,1,45,41,1,100
4,1,2,2,73,43,1,12
4,2,0,1,30,43,1,4
4,2,0,2,28,40,1,15
4,2,0,2,85,46,3,15
4,2,0,1,85,46,3,4
8,2,0,2,34,39,1,20
8,2,0,1,85,40,3,400
8,2,0,2,38,43,1,160
8,2,0,1,34,43,1,160
8,2,0,1,37,39,1,300
8,2,0,1,52,42,1,60
8,2,0,2,71,40,3,12
8,1,0,1,66,44,2,6
8,1,0,2,65,43,3,6
8,1,0,1,73,40,3,60
8,1,0,1,74,40,1,60
8,1,0,2,73,44,3,100
8,1,0,1,68,40,3,350
8,1,0,2,65,44,3,50
8,2,0,2,85,42,3,24
8,2,0,2,68,43,2,20
8,2,0,1,50,40,1,8
8,2,0,2,43,41,1,8
8,2,0,1,53,39,1,8
8,2,0,2,53,39,2,8
6,2,0,2,56,39,1,5
6,2,0,2,59,43,2,300
6,2,0,1,60,44,1,60
6,2,0,2,76,45,3,24
6,1,5,1,45,44,1,6
6,1,5,1,51,44,1,5
6,1,5,2,49,43,1,6
6,1,5,2,74,44,3,30
6,1,3,1,42,43,1,100
6,1,3,2,41,43,1,50
6,1,3,1,61,43,1,10
6,1,5,1,71,40,3,8
6,2,0,2,57,40,1,30
6,2,0,1,35,43,1,50
1,1,4,2,21,40,2,10
1,1,4,1,61,44,1,150
1,1,4,2,60,44,1,50
1,1,4,2,52,43,2,60
1,1,4,1,22,43,2,25
1,1,4,2,75,43,3,416
1,1,5,1,65,42,1,10
1,1,5,1,61,43,3,4
1,1,5,1,79,44,3,12
1,1,5,2,77,43,3,100
1,1,5,2,80,43,3,240
1,1,4,2,46,39,1,30
1,1,4,1,44,39,1,30
1,1,3,2,36,42,1,3
1,1,5,2,36,40,2,15
1,1,4,2,75,43,3,4
5,1,2,1,49,44,1,100
5,1,2,2,76,43,3,100
5,1,7,2,66,46,3,40
5,1,7,2,43,42,1,150
5,1,7,1,43,44,1,300
5,1,7,2,37,39,1,30
5,1,7,1,64,45,3,394
5,1,7,2,62,45,1,36
5,1,7,2,43,39,1,5
5,1,7,2,44,44,1,15
5,1,7,2,69,43,3,480
5,1,7,1,26,43,1,52
5,1,3,2,67,44,3,12
5,1,3,1,74,43,3,100
5,1,3,2,73,43,3,100
5,1,3,1,37,40,1,12
5,1,3,2,32,39,2,100
5,1,3,1,65,40,3,12
5,1,3,2,69,42,3,10
5,1,3,2,35,43,1,5
5,1,3,2,24,40,1,36
5,1,7,1,60,44,1,500
5,1,7,2,32,45,1,10
5,1,7,1,34,45,1,10
5,1,7,2,62,45,3,100
5,1,7,1,80,43,3,50
5,1,7,1,43,43,2,12
5,1,7,2,50,40,1,6
5,1,7,2,61,43,1,240
5,1,7,1,58,43,1,60
5,1,7,2,30,44,2,500
5,1,7,1,28,43,1,15
5,1,7,1,39,44,1,125
5,1,7,1,80,34,3,5
5,1,7,2,34,44,1,30
5,1,3,1,37,46,1,100
5,1,3,2,37,44,2,100
5,1,2,2,65,39,1,120
5,1,2,2,64,44,1,10
5,1,7,1,31,46,1,20
5,1,7,2,23,43,2,204
5,1,7,1,22,43,1,50
5,1,7,1,48,43,1,5
5,1,7,1,31,39,1,6
5,1,0,2,59,43,1,36
5,1,0,2,77,40,1,200
5,1,0,2,73,43,3,100
5,1,0,1,75,42,3,30
5,1,6,1,47,39,1,4
5,1,6,1,42,39,1,200
5,1,4,2,67,40,3,2
5,1,4,2,77,39,3,120
5,1,4,1,80,43,3,312
5,1,7,1,62,46,1,5
5,1,7,2,49,39,1,480
5,1,7,2,33,43,1,50
5,1,5,1,48,43,1,10
5,1,5,2,47,43,1,10
5,1,5,2,58,43,3,360
5,1,5,1,68,44,3,124
5,1,5,2,76,38,3,124
5,1,5,2,58,43,1,36
5,1,5,1,44,39,1,36
5,1,5,1,24,41,1,100
5,1,7,2,73,44,1,20
5,1,6,2,73,39,3,24
5,1,6,1,77,43,3,24
5,1,6,2,44,45,1,1
5,1,6,1,46,46,1,1
5,1,6,2,19,40,1,10
5,1,3,1,61,41,2,25
5,1,3,1,47,44,1,6
5,1,3,2,46,43,2,360
5,1,4,2,38,44,1,500
5,1,5,1,77,43,1,50
5,1,5,2,77,39,3,100
5,1,5,2,50,43,1,50
5,1,5,1,49,43,1,50
5,1,4,1,52,39,1,300
5,1,4,2,58,39,3,300
5,2,0,1,66,46,1,30
5,2,0,2,45,44,1,60
5,2,0,1,78,43,3,100
5,2,0,1,53,43,1,8
5,2,0,2,53,44,1,60
5,1,7,2,40,43,2,6
5,2,0,2,21,39,2,2
5,1,7,2,26,40,2,4
5,1,7,1,57,43,1,40
5,1,7,2,57,43,3,40
5,1,7,1,38,39,1,500
5,1,7,2,35,42,1,10
5,1,7,1,67,43,1,80
5,1,4,1,74,40,1,120
5,1,4,2,73,44,3,120
5,1,4,1,48,39,2,100
5,1,4,2,23,40,2,96
5,1,7,2,72,42,1,10
5,1,7,2,25,45,2,20
5,1,7,1,80,43,3,100
5,1,7,1,44,39,2,15
5,1,7,2,30,44,1,8
5,1,7,1,38,43,2,24
5,1,2,2,52,43,1,2
5,1,2,2,46,39,1,18
5,1,0,1,43,39,1,30
5,1,7,1,48,43,1,80
5,1,7,1,18,37,1,20
5,1,2,2,49,43,1,12
5,1,7,2,65,42,3,12
5,1,4,1,43,39,1,4
5,1,7,1,42,39,1,10
5,2,0,2,72,43,3,25
5,2,0,2,69,36,3,2
5,1,4,1,26,41,1,80
5,1,4,2,23,43,1,60
5,1,7,1,58,40,1,4
6,1,0,1,85,44,3,20
6,2,0,2,38,40,1,2
6,2,0,1,64,41,1,30
6,1,0,2,22,40,2,12
6,1,3,2,40,44,1,8
6,1,5,1,72,42,3,80
6,1,5,2,67,43,3,60
6,1,3,2,54,43,1,30
6,2,0,1,59,43,1,200
6,1,5,1,71,43,3,12
6,1,5,2,68,44,3,24
6,2,0,1,56,39,1,100
7,1,2,1,28,44,1,10
7,1,2,2,38,44,2,104
7,1,2,1,40,40,1,52
7,1,2,1,70,39,3,2
7,1,4,1,27,44,2,5
7,1,4,2,25,46,2,3
7,1,3,2,39,41,1,20
7,1,3,1,41,41,1,15
7,1,3,1,37,43,1,5
7,1,3,1,36,40,1,3
7,1,0,1,56,43,1,12
7,1,4,1,49,40,1,24
7,1,4,1,44,43,1,100
7,1,4,2,43,43,1,50
7,1,2,1,30,44,1,16
7,1,2,2,30,42,1,16
7,1,0,2,45,43,1,40
7,1,5,2,26,45,1,10
1,1,2,2,62,42,2,15
